video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description,category_name
VID0145,2025-01-23,Sample Video 145,Channel 145,15,2025-07-20,Tag6,2506126,112712,5435,30753,https://img.youtube.com/vi/VID0145/default.jpg,0,0,0,Description for video 145,Entertainment
VID0146,2025-12-17,Sample Video 146,Channel 146,15,2025-04-26,Tag10,3184218,436923,2041,46958,https://img.youtube.com/vi/VID0146/default.jpg,1,1,1,Description for video 146,Entertainment
VID0147,2025-10-17,Sample Video 147,Channel 147,10,2025-05-24,Tag6,2710700,59207,5058,116,https://img.youtube.com/vi/VID0147/default.jpg,0,0,0,Description for video 147,Music
VID0148,2025-08-11,Sample Video 148,Channel 148,10,2025-03-02,Tag2,241681,345353,19346,22139,https://img.youtube.com/vi/VID0148/default.jpg,0,0,1,Description for video 148,Music
VID0149,2025-07-27,Sample Video 149,Channel 149,15,2025-10-05,Tag7,1058727,111140,40054,37790,https://img.youtube.com/vi/VID0149/default.jpg,1,0,1,Description for video 149,Entertainment
VID0150,2025-09-22,Sample Video 150,Channel 150,30,2025-04-09,Tag10,4383804,91913,1560,14467,https://img.youtube.com/vi/VID0150/default.jpg,0,1,1,Description for video 150,Gaming
VID0151,2025-04-16,Sample Video 151,Channel 151,22,2025-11-02,Tag2,4513591,285202,31151,20354,https://img.youtube.com/vi/VID0151/default.jpg,0,0,1,Description for video 151,People & Blogs
VID0152,2025-12-20,Sample Video 152,Channel 152,25,2025-01-22,Tag9,144500,223530,16483,28197,https://img.youtube.com/vi/VID0152/default.jpg,1,1,1,Description for video 152,Sports
VID0153,2025-06-06,Sample Video 153,Channel 153,10,2025-11-08,Tag2,4777450,290348,24228,369,https://img.youtube.com/vi/VID0153/default.jpg,1,0,0,Description for video 153,Music
VID0154,2025-03-17,Sample Video 154,Channel 154,30,2025-06-26,Tag2,2567931,69760,17057,49956,https://img.youtube.com/vi/VID0154/default.jpg,1,1,1,Description for video 154,Gaming
VID0155,2025-12-15,Sample Video 155,Channel 155,30,2025-09-23,Tag2,1375841,143427,46842,807,https://img.youtube.com/vi/VID0155/default.jpg,1,1,0,Description for video 155,Gaming
VID0156,2025-03-05,Sample Video 156,Channel 156,30,2025-08-27,Tag1,760399,459041,42309,1086,https://img.youtube.com/vi/VID0156/default.jpg,0,1,0,Description for video 156,Gaming
VID0157,2025-02-08,Sample Video 157,Channel 157,22,2025-07-16,Tag8,1704354,72053,21976,39633,https://img.youtube.com/vi/VID0157/default.jpg,1,1,1,Description for video 157,People & Blogs
VID0158,2025-11-13,Sample Video 158,Channel 158,30,2025-11-04,Tag2,3738462,316146,15992,14933,https://img.youtube.com/vi/VID0158/default.jpg,0,1,1,Description for video 158,Gaming
VID0159,2025-02-16,Sample Video 159,Channel 159,17,2025-04-17,Tag7,1415220,307191,6703,43919,https://img.youtube.com/vi/VID0159/default.jpg,1,1,0,Description for video 159,Film & Animation
VID0160,2025-05-16,Sample Video 160,Channel 160,15,2025-07-14,Tag8,2147064,369893,31238,6496,https://img.youtube.com/vi/VID0160/default.jpg,1,0,1,Description for video 160,Entertainment
VID0161,2025-11-24,Sample Video 161,Channel 161,25,2025-07-26,Tag7,2142900,269382,3179,10265,https://img.youtube.com/vi/VID0161/default.jpg,1,0,1,Description for video 161,Sports
VID0162,2025-05-07,Sample Video 162,Channel 162,10,2025-11-06,Tag10,974775,336614,24067,748,https://img.youtube.com/vi/VID0162/default.jpg,1,1,0,Description for video 162,Music
VID0163,2025-01-05,Sample Video 163,Channel 163,30,2025-09-08,Tag6,984982,90174,40608,1481,https://img.youtube.com/vi/VID0163/default.jpg,0,0,1,Description for video 163,Gaming
VID0164,2025-09-03,Sample Video 164,Channel 164,17,2025-06-20,Tag9,1094652,377627,14869,9631,https://img.youtube.com/vi/VID0164/default.jpg,1,1,0,Description for video 164,Film & Animation
VID0165,2025-05-22,Sample Video 165,Channel 165,30,2025-02-22,Tag2,2465123,52305,38388,34012,https://img.youtube.com/vi/VID0165/default.jpg,0,0,1,Description for video 165,Gaming
VID0166,2025-10-03,Sample Video 166,Channel 166,10,2025-01-13,Tag2,1191026,300824,31124,45520,https://img.youtube.com/vi/VID0166/default.jpg,0,0,1,Description for video 166,Music
VID0167,2025-06-23,Sample Video 167,Channel 167,15,2025-02-14,Tag4,443259,21007,36675,24595,https://img.youtube.com/vi/VID0167/default.jpg,0,1,0,Description for video 167,Entertainment
VID0168,2025-11-15,Sample Video 168,Channel 168,25,2025-12-18,Tag3,3533796,131760,49533,24820,https://img.youtube.com/vi/VID0168/default.jpg,1,0,1,Description for video 168,Sports
VID0169,2025-01-20,Sample Video 169,Channel 169,30,2025-08-20,Tag5,1428600,165767,28235,34523,https://img.youtube.com/vi/VID0169/default.jpg,1,0,0,Description for video 169,Gaming
VID0170,2025-06-11,Sample Video 170,Channel 170,17,2025-10-27,Tag5,3686379,319682,17403,23221,https://img.youtube.com/vi/VID0170/default.jpg,1,0,1,Description for video 170,Film & Animation
VID0171,2025-02-04,Sample Video 171,Channel 171,10,2025-10-18,Tag8,1720331,430447,49479,20651,https://img.youtube.com/vi/VID0171/default.jpg,0,0,1,Description for video 171,Music
VID0172,2025-12-08,Sample Video 172,Channel 172,17,2025-06-28,Tag7,3713754,375301,42975,24995,https://img.youtube.com/vi/VID0172/default.jpg,0,1,1,Description for video 172,Film & Animation
VID0173,2025-01-08,Sample Video 173,Channel 173,25,2025-11-20,Tag3,1173172,164498,9471,1579,https://img.youtube.com/vi/VID0173/default.jpg,1,1,0,Description for video 173,Sports
VID0174,2025-12-06,Sample Video 174,Channel 174,25,2025-10-07,Tag2,2438456,475656,26094,17402,https://img.youtube.com/vi/VID0174/default.jpg,1,0,0,Description for video 174,Sports
VID0175,2025-06-06,Sample Video 175,Channel 175,25,2025-05-02,Tag8,2715572,238736,45210,33800,https://img.youtube.com/vi/VID0175/default.jpg,1,1,1,Description for video 175,Sports
VID0176,2025-06-16,Sample Video 176,Channel 176,15,2025-02-19,Tag1,3174219,434490,22610,24913,https://img.youtube.com/vi/VID0176/default.jpg,1,1,0,Description for video 176,Entertainment
VID0177,2025-12-21,Sample Video 177,Channel 177,22,2025-02-01,Tag6,4476559,124640,49943,40492,https://img.youtube.com/vi/VID0177/default.jpg,1,1,1,Description for video 177,People & Blogs
VID0178,2025-10-26,Sample Video 178,Channel 178,22,2025-08-16,Tag5,3649876,26957,33480,2006,https://img.youtube.com/vi/VID0178/default.jpg,0,1,0,Description for video 178,People & Blogs
VID0179,2025-12-15,Sample Video 179,Channel 179,25,2025-03-21,Tag10,1495802,302215,15276,19132,https://img.youtube.com/vi/VID0179/default.jpg,0,1,1,Description for video 179,Sports
VID0180,2025-02-28,Sample Video 180,Channel 180,10,2025-09-22,Tag9,3400031,251464,42743,29004,https://img.youtube.com/vi/VID0180/default.jpg,0,1,0,Description for video 180,Music
VID0181,2025-10-17,Sample Video 181,Channel 181,30,2025-10-03,Tag9,1596701,13162,32392,10517,https://img.youtube.com/vi/VID0181/default.jpg,0,1,0,Description for video 181,Gaming
VID0182,2025-08-23,Sample Video 182,Channel 182,22,2025-07-11,Tag7,438903,454357,17054,359,https://img.youtube.com/vi/VID0182/default.jpg,1,1,0,Description for video 182,People & Blogs
VID0183,2025-09-08,Sample Video 183,Channel 183,25,2025-12-23,Tag9,1726389,489723,33866,15760,https://img.youtube.com/vi/VID0183/default.jpg,1,0,1,Description for video 183,Sports
VID0184,2025-02-08,Sample Video 184,Channel 184,10,2025-02-03,Tag3,4217399,212009,43647,2804,https://img.youtube.com/vi/VID0184/default.jpg,0,0,1,Description for video 184,Music
VID0185,2025-07-17,Sample Video 185,Channel 185,10,2025-04-02,Tag3,3854323,135666,46852,16593,https://img.youtube.com/vi/VID0185/default.jpg,1,1,1,Description for video 185,Music
VID0186,2025-11-12,Sample Video 186,Channel 186,15,2025-02-09,Tag4,1125825,93986,1515,21392,https://img.youtube.com/vi/VID0186/default.jpg,1,1,0,Description for video 186,Entertainment
VID0187,2025-10-10,Sample Video 187,Channel 187,25,2025-01-08,Tag4,3920118,359585,36061,1012,https://img.youtube.com/vi/VID0187/default.jpg,1,1,1,Description for video 187,Sports
VID0188,2025-09-08,Sample Video 188,Channel 188,15,2025-06-22,Tag9,3013369,174221,14724,28912,https://img.youtube.com/vi/VID0188/default.jpg,0,1,0,Description for video 188,Entertainment
VID0189,2025-09-15,Sample Video 189,Channel 189,15,2025-11-01,Tag2,4369102,129999,33003,6411,https://img.youtube.com/vi/VID0189/default.jpg,0,0,0,Description for video 189,Entertainment
VID0190,2025-01-10,Sample Video 190,Channel 190,25,2025-02-11,Tag9,2761825,470028,12426,33992,https://img.youtube.com/vi/VID0190/default.jpg,1,0,0,Description for video 190,Sports
VID0191,2025-08-23,Sample Video 191,Channel 191,25,2025-12-21,Tag3,700557,195371,11677,10126,https://img.youtube.com/vi/VID0191/default.jpg,0,1,1,Description for video 191,Sports
VID0192,2025-08-23,Sample Video 192,Channel 192,10,2025-01-15,Tag5,4754396,462436,23315,17794,https://img.youtube.com/vi/VID0192/default.jpg,0,0,1,Description for video 192,Music
VID0193,2025-05-19,Sample Video 193,Channel 193,15,2025-05-15,Tag6,4931970,55146,26669,46863,https://img.youtube.com/vi/VID0193/default.jpg,0,0,0,Description for video 193,Entertainment
VID0194,2025-02-17,Sample Video 194,Channel 194,15,2025-03-02,Tag10,796978,238785,39470,12173,https://img.youtube.com/vi/VID0194/default.jpg,1,0,1,Description for video 194,Entertainment
VID0195,2025-04-25,Sample Video 195,Channel 195,17,2025-03-04,Tag7,1950047,370621,41224,39981,https://img.youtube.com/vi/VID0195/default.jpg,0,1,1,Description for video 195,Film & Animation
VID0196,2025-05-27,Sample Video 196,Channel 196,17,2025-08-20,Tag1,4579938,455961,17326,16845,https://img.youtube.com/vi/VID0196/default.jpg,1,1,0,Description for video 196,Film & Animation
VID0197,2025-10-17,Sample Video 197,Channel 197,10,2025-11-07,Tag7,152783,289216,27893,49288,https://img.youtube.com/vi/VID0197/default.jpg,1,1,0,Description for video 197,Music
VID0198,2025-08-03,Sample Video 198,Channel 198,30,2025-12-12,Tag2,490366,454450,33452,10403,https://img.youtube.com/vi/VID0198/default.jpg,1,0,1,Description for video 198,Gaming
VID0199,2025-07-23,Sample Video 199,Channel 199,17,2025-12-05,Tag8,4525948,228505,1084,42801,https://img.youtube.com/vi/VID0199/default.jpg,0,1,0,Description for video 199,Film & Animation
VID0200,2025-05-12,Sample Video 200,Channel 200,10,2025-01-03,Tag2,358514,36355,29265,43182,https://img.youtube.com/vi/VID0200/default.jpg,0,1,0,Description for video 200,Music
VID0201,2025-01-06,Sample Video 201,Channel 201,15,2025-02-01,Tag3,763904,171164,45419,553,https://img.youtube.com/vi/VID0201/default.jpg,1,1,0,Description for video 201,Entertainment
VID0202,2025-09-06,Sample Video 202,Channel 202,25,2025-08-10,Tag8,2990313,79723,48073,8423,https://img.youtube.com/vi/VID0202/default.jpg,0,1,1,Description for video 202,Sports
VID0203,2025-07-17,Sample Video 203,Channel 203,10,2025-09-22,Tag9,3995832,242011,16303,12513,https://img.youtube.com/vi/VID0203/default.jpg,1,0,1,Description for video 203,Music
VID0204,2025-04-11,Sample Video 204,Channel 204,17,2025-11-06,Tag10,3901439,457614,41842,10687,https://img.youtube.com/vi/VID0204/default.jpg,1,0,1,Description for video 204,Film & Animation
VID0205,2025-09-15,Sample Video 205,Channel 205,10,2025-08-26,Tag7,293567,44908,34313,20320,https://img.youtube.com/vi/VID0205/default.jpg,1,0,1,Description for video 205,Music
VID0206,2025-09-15,Sample Video 206,Channel 206,25,2025-08-08,Tag5,4401592,195861,23466,33664,https://img.youtube.com/vi/VID0206/default.jpg,0,1,0,Description for video 206,Sports
VID0207,2025-08-24,Sample Video 207,Channel 207,25,2025-04-14,Tag2,2359770,464313,14595,48499,https://img.youtube.com/vi/VID0207/default.jpg,0,0,1,Description for video 207,Sports
VID0208,2025-11-11,Sample Video 208,Channel 208,10,2025-04-16,Tag5,4791633,386003,9344,2104,https://img.youtube.com/vi/VID0208/default.jpg,1,1,0,Description for video 208,Music
VID0209,2025-09-27,Sample Video 209,Channel 209,10,2025-03-13,Tag1,1593501,457534,41870,12061,https://img.youtube.com/vi/VID0209/default.jpg,0,0,1,Description for video 209,Music
VID0210,2025-07-25,Sample Video 210,Channel 210,30,2025-10-09,Tag9,2175266,103659,24287,40144,https://img.youtube.com/vi/VID0210/default.jpg,0,1,0,Description for video 210,Gaming
VID0211,2025-05-04,Sample Video 211,Channel 211,30,2025-08-07,Tag1,3454833,148951,15084,36993,https://img.youtube.com/vi/VID0211/default.jpg,1,0,1,Description for video 211,Gaming
VID0212,2025-12-08,Sample Video 212,Channel 212,22,2025-02-03,Tag9,1365151,440852,10597,6289,https://img.youtube.com/vi/VID0212/default.jpg,1,1,0,Description for video 212,People & Blogs
VID0213,2025-07-15,Sample Video 213,Channel 213,30,2025-07-17,Tag2,2828549,468136,48741,17718,https://img.youtube.com/vi/VID0213/default.jpg,0,1,1,Description for video 213,Gaming
VID0214,2025-01-11,Sample Video 214,Channel 214,17,2025-01-18,Tag2,3315599,123215,43473,31342,https://img.youtube.com/vi/VID0214/default.jpg,1,1,1,Description for video 214,Film & Animation
VID0215,2025-01-13,Sample Video 215,Channel 215,15,2025-05-14,Tag9,3992843,151509,20797,11383,https://img.youtube.com/vi/VID0215/default.jpg,0,0,1,Description for video 215,Entertainment
VID0216,2025-06-27,Sample Video 216,Channel 216,15,2025-12-13,Tag5,817161,496419,26682,46788,https://img.youtube.com/vi/VID0216/default.jpg,1,0,0,Description for video 216,Entertainment
VID0217,2025-02-28,Sample Video 217,Channel 217,22,2025-12-05,Tag5,3169572,372385,29878,10139,https://img.youtube.com/vi/VID0217/default.jpg,0,0,1,Description for video 217,People & Blogs
VID0218,2025-09-18,Sample Video 218,Channel 218,22,2025-05-13,Tag10,1350698,62350,25283,15956,https://img.youtube.com/vi/VID0218/default.jpg,0,1,0,Description for video 218,People & Blogs
VID0219,2025-02-12,Sample Video 219,Channel 219,17,2025-01-01,Tag8,4434914,24235,24685,14678,https://img.youtube.com/vi/VID0219/default.jpg,1,0,0,Description for video 219,Film & Animation
VID0220,2025-11-19,Sample Video 220,Channel 220,17,2025-10-11,Tag5,1240975,11068,22750,48336,https://img.youtube.com/vi/VID0220/default.jpg,1,0,0,Description for video 220,Film & Animation
VID0221,2025-09-06,Sample Video 221,Channel 221,10,2025-12-12,Tag6,4932708,315771,17969,34401,https://img.youtube.com/vi/VID0221/default.jpg,1,1,0,Description for video 221,Music
VID0222,2025-10-20,Sample Video 222,Channel 222,25,2025-07-06,Tag2,1916046,31651,14310,23961,https://img.youtube.com/vi/VID0222/default.jpg,0,0,0,Description for video 222,Sports
VID0223,2025-11-03,Sample Video 223,Channel 223,17,2025-02-12,Tag1,3548496,377365,13399,16393,https://img.youtube.com/vi/VID0223/default.jpg,1,0,0,Description for video 223,Film & Animation
VID0224,2025-11-07,Sample Video 224,Channel 224,15,2025-09-14,Tag7,803943,437662,41540,11222,https://img.youtube.com/vi/VID0224/default.jpg,1,0,1,Description for video 224,Entertainment
VID0225,2025-06-25,Sample Video 225,Channel 225,25,2025-08-26,Tag5,4689747,457468,28403,19721,https://img.youtube.com/vi/VID0225/default.jpg,1,1,0,Description for video 225,Sports
VID0226,2025-01-06,Sample Video 226,Channel 226,17,2025-08-26,Tag7,2948923,469236,34090,4735,https://img.youtube.com/vi/VID0226/default.jpg,0,1,0,Description for video 226,Film & Animation
VID0227,2025-06-26,Sample Video 227,Channel 227,25,2025-12-10,Tag9,1865846,77688,32842,12444,https://img.youtube.com/vi/VID0227/default.jpg,1,1,1,Description for video 227,Sports
VID0228,2025-06-12,Sample Video 228,Channel 228,30,2025-03-10,Tag6,3336347,73959,15844,43436,https://img.youtube.com/vi/VID0228/default.jpg,0,0,0,Description for video 228,Gaming
VID0229,2025-07-18,Sample Video 229,Channel 229,10,2025-11-19,Tag8,1163659,216669,17316,47811,https://img.youtube.com/vi/VID0229/default.jpg,0,1,1,Description for video 229,Music
VID0230,2025-10-20,Sample Video 230,Channel 230,25,2025-08-15,Tag4,4321294,389440,8907,27298,https://img.youtube.com/vi/VID0230/default.jpg,0,0,1,Description for video 230,Sports
VID0231,2025-02-12,Sample Video 231,Channel 231,30,2025-11-17,Tag9,1334768,137537,41318,37775,https://img.youtube.com/vi/VID0231/default.jpg,0,1,0,Description for video 231,Gaming
VID0232,2025-06-03,Sample Video 232,Channel 232,22,2025-04-27,Tag4,3920183,213295,7487,42525,https://img.youtube.com/vi/VID0232/default.jpg,0,0,0,Description for video 232,People & Blogs
VID0233,2025-10-27,Sample Video 233,Channel 233,17,2025-06-17,Tag4,3619295,442394,24161,17192,https://img.youtube.com/vi/VID0233/default.jpg,0,0,1,Description for video 233,Film & Animation
VID0234,2025-10-21,Sample Video 234,Channel 234,22,2025-05-10,Tag7,4334868,448735,3087,8586,https://img.youtube.com/vi/VID0234/default.jpg,1,1,0,Description for video 234,People & Blogs
VID0235,2025-02-14,Sample Video 235,Channel 235,30,2025-01-26,Tag8,4690888,334624,34689,3288,https://img.youtube.com/vi/VID0235/default.jpg,1,1,1,Description for video 235,Gaming
VID0236,2025-11-20,Sample Video 236,Channel 236,10,2025-11-26,Tag2,1744719,92328,4797,21111,https://img.youtube.com/vi/VID0236/default.jpg,0,0,0,Description for video 236,Music
VID0237,2025-02-15,Sample Video 237,Channel 237,17,2025-04-09,Tag9,1132581,402163,17179,41602,https://img.youtube.com/vi/VID0237/default.jpg,1,1,1,Description for video 237,Film & Animation
VID0238,2025-02-11,Sample Video 238,Channel 238,15,2025-05-23,Tag4,2090222,132322,1066,9147,https://img.youtube.com/vi/VID0238/default.jpg,0,1,0,Description for video 238,Entertainment
VID0239,2025-03-07,Sample Video 239,Channel 239,10,2025-01-11,Tag8,1752708,290170,4850,46940,https://img.youtube.com/vi/VID0239/default.jpg,1,1,1,Description for video 239,Music
VID0240,2025-10-25,Sample Video 240,Channel 240,22,2025-07-07,Tag4,2260737,393926,49395,48692,https://img.youtube.com/vi/VID0240/default.jpg,0,1,1,Description for video 240,People & Blogs
VID0241,2025-01-19,Sample Video 241,Channel 241,30,2025-09-27,Tag3,2553863,344324,12114,18391,https://img.youtube.com/vi/VID0241/default.jpg,0,0,0,Description for video 241,Gaming
VID0242,2025-09-15,Sample Video 242,Channel 242,30,2025-10-10,Tag4,4133368,26479,26062,47701,https://img.youtube.com/vi/VID0242/default.jpg,1,1,0,Description for video 242,Gaming
VID0243,2025-10-09,Sample Video 243,Channel 243,30,2025-09-03,Tag1,1783691,71605,19377,32338,https://img.youtube.com/vi/VID0243/default.jpg,0,0,1,Description for video 243,Gaming
VID0244,2025-11-11,Sample Video 244,Channel 244,25,2025-08-21,Tag4,4286890,316912,42260,22049,https://img.youtube.com/vi/VID0244/default.jpg,1,1,1,Description for video 244,Sports
